income,num_people_household,marital_status,age_yrs,gender,id,time_in_us,is_citizen,age_months,years_edu
8,3,4,23,2,79256,,1,,
77,3,1,46,2,79257,77,2,,
5,2,1,59,2,79258,,1,,
10,2,1,59,1,79259,7,1,,
9,6,,13,1,79260,,1,,5
6,3,,12,2,79261,,1,,6
5,6,,7,1,79262,,1,,0
9,1,3,46,1,79263,,1,,
6,5,,16,2,79264,3,2,,11
2,5,,14,1,79265,,1,,8
7,4,3,58,2,79266,,1,,
8,4,1,65,1,79267,,1,,
15,2,1,55,2,79268,,1,,
15,4,1,40,2,79269,4,2,,
4,1,3,66,2,79270,,1,,
15,2,1,49,2,79271,,1,,
9,5,1,28,2,79272,,1,,
5,1,5,48,2,79273,,1,,
8,2,1,44,2,79274,,1,,
6,3,5,62,1,79275,8,1,,
15,3,5,26,2,79276,,1,,
8,6,,4,2,79277,,1,,
7,4,,7,1,79278,,1,,0
4,5,3,49,2,79279,,1,,
12,4,,12,1,79280,,1,,5
15,2,1,23,2,79281,,1,,
15,5,,18,2,79282,,1,,13
1,3,,18,1,79283,4,1,,13
5,3,3,34,2,79284,,1,,
5,3,,4,1,79285,,1,,
15,2,1,72,1,79286,,1,,
8,3,,19,1,79287,,1,,13
4,2,1,79,2,79288,,1,,
15,3,,16,2,79289,,1,,10
3,3,,18,1,79290,,1,,10
6,4,5,35,2,79291,,1,,
8,1,4,58,1,79292,7,1,,
15,5,1,30,2,79293,3,1,,
12,7,1,39,1,79294,5,1,,
2,3,6,21,1,79295,,1,,
12,3,1,58,2,79296,4,1,,
12,4,5,62,2,79297,9,1,,
3,1,5,60,2,79298,,1,,
2,3,,4,2,79299,,1,,
4,2,6,39,1,79300,,1,,
9,4,,15,1,79301,,1,,9
77,4,5,46,2,79302,99,2,,
5,7,,0,1,79303,,1,11,
15,4,1,38,1,79304,,1,,
12,5,1,46,1,79305,,1,,
7,3,6,39,2,79306,,1,,
15,4,,8,2,79307,,1,,2
9,4,,0,2,79308,,1,5,
15,4,3,40,2,79309,,1,,
4,2,1,70,1,79310,,1,,
15,5,1,47,2,79311,,1,,
8,4,,5,1,79312,,1,,
4,5,,14,2,79313,,1,,9
14,2,3,55,1,79314,,1,,
2,5,6,32,1,79315,,1,,
15,4,,10,2,79316,,1,,4
6,7,,14,2,79317,,1,,7
14,2,1,45,2,79318,2,2,,
6,2,1,67,2,79319,,1,,
8,7,6,26,2,79320,,1,,
7,6,,8,1,79321,,1,,1
3,1,3,70,1,79322,,1,,
3,1,5,80,2,79323,,1,,
7,7,1,44,2,79324,4,2,,
14,2,1,72,2,79325,,1,,
7,6,,5,2,79326,,1,,
15,4,,3,2,79327,,1,,
3,2,2,80,2,79328,,1,,
15,4,,18,1,79329,,1,,11
6,4,6,35,1,79330,,1,,
,2,2,58,1,79331,,1,,
2,6,,8,2,79332,,1,,5
6,3,2,51,2,79333,,1,,
7,4,1,45,1,79334,6,2,,
7,7,1,39,2,79335,7,2,,
15,3,,6,1,79336,,1,,0
1,2,1,61,2,79337,7,2,,
15,4,1,44,1,79338,,1,,
8,5,5,60,2,79339,,1,,
14,2,1,31,2,79340,,1,,
15,4,5,32,2,79341,6,1,,
15,4,5,21,1,79342,,1,,
10,4,,10,1,79343,,1,,3
6,5,,16,2,79344,,1,,9
15,5,,8,2,79345,,1,,3
3,1,2,62,1,79346,,1,,
7,4,,10,1,79347,,1,,4
1,4,,9,1,79348,,1,,2
14,7,,4,2,79349,,1,,
2,2,,14,1,79350,,1,,6
14,2,3,62,1,79351,,1,,
6,2,1,69,1,79352,6,2,,
7,5,,15,1,79353,,1,,9
6,7,,19,2,79354,,1,,13
15,3,,1,1,79355,,1,22,
2,3,,6,1,79356,,1,,0
2,2,,1,1,79357,,1,23,
14,2,1,67,1,79358,,1,,
10,2,1,25,1,79359,,1,,
12,2,1,55,2,79360,,1,,
6,6,,6,2,79361,,1,,0
7,1,5,59,1,79362,,1,,
15,4,,11,2,79363,,1,,6
10,7,5,44,2,79364,3,2,,
6,1,5,29,1,79365,,1,,
8,6,1,42,1,79366,5,2,,
1,6,,1,2,79367,,1,16,
6,4,,8,1,79368,,1,,3
7,4,1,30,1,79369,2,2,,
5,6,,8,2,79370,,1,,1
6,2,1,63,1,79371,,1,,
7,5,,0,1,79372,,1,7,
15,3,3,49,2,79373,,1,,
15,2,1,58,2,79374,,1,,
6,5,6,35,2,79375,,1,,
8,1,5,50,1,79376,,1,,
77,3,1,72,1,79377,,1,,
4,2,4,52,2,79378,,1,,
8,7,1,43,2,79379,6,2,,
15,7,1,24,2,79380,,1,,
7,2,,14,1,79381,,1,,7
14,3,,3,1,79382,,1,,
6,6,,4,1,79383,,1,,
14,3,,3,1,79384,,1,,
12,2,6,44,1,79385,4,2,,
6,3,1,57,1,79386,,1,,
7,6,1,38,1,79387,4,2,,
3,1,3,67,2,79388,8,2,,
8,2,1,55,1,79389,6,2,,
15,5,5,20,2,79390,,1,,
3,1,5,42,2,79391,,1,,
15,4,,11,1,79392,,1,,5
8,4,,14,2,79393,,1,,8
10,5,,16,2,79394,,1,,10
15,3,1,52,2,79395,,1,,
15,4,1,32,2,79396,,1,,
14,5,,16,2,79397,,1,,10
4,3,6,29,1,79398,,1,,
10,2,6,26,1,79399,,1,,
3,7,1,26,1,79400,,1,,
5,5,,5,2,79401,,1,,
5,5,,8,1,79402,,1,,1
6,5,,5,2,79403,,1,,
12,2,,19,2,79404,,1,,15
15,6,1,33,2,79405,,1,,
3,1,2,69,2,79406,,1,,
1,2,5,43,2,79407,,1,,
15,2,1,70,2,79408,,1,,
15,4,5,21,2,79409,,1,,
4,6,,6,1,79410,,1,,0
3,2,1,64,1,79411,5,1,,
5,4,,12,1,79412,,1,,6
15,3,,0,1,79413,,1,0,
15,5,,0,1,79414,,1,3,
15,2,1,57,2,79415,,1,,
7,1,3,64,1,79416,,1,,
9,1,2,80,1,79417,,1,,
6,6,,6,2,79418,,1,,0
7,1,2,70,2,79419,,1,,
6,2,,0,2,79420,,1,10,
14,3,1,31,1,79421,,1,,
15,4,1,46,2,79422,,1,,
15,3,5,25,2,79423,,1,,
4,6,,17,2,79424,,1,,11
14,4,3,53,1,79425,6,1,,
12,4,1,40,2,79426,,1,,
9,5,,6,1,79427,,1,,0
1,6,,6,1,79428,,1,,0
15,5,,18,2,79429,,1,,13
4,6,,18,1,79430,,1,,10
6,7,1,56,1,79431,7,1,,
5,2,3,73,1,79432,4,1,,
77,4,1,48,2,79433,4,1,,
14,4,5,22,2,79434,,1,,
6,5,,6,1,79435,,1,,0
3,2,5,28,2,79436,,1,,
2,1,3,60,1,79437,,1,,
7,4,1,50,2,79438,,1,,
15,4,,8,1,79439,3,2,,3
2,1,2,73,2,79440,7,1,,
4,6,2,67,2,79441,,1,,
8,3,3,45,1,79442,,1,,
12,5,5,44,1,79443,,1,,
8,2,5,29,2,79444,,1,,
15,2,1,80,1,79445,,1,,
4,1,3,47,1,79446,6,2,,
8,6,,11,2,79447,,1,,4
15,4,,1,1,79448,,1,13,
7,2,5,37,2,79449,,1,,
8,4,,5,2,79450,,1,,
3,2,5,47,2,79451,,1,,
5,4,2,74,2,79452,,1,,
6,2,5,54,1,79453,,1,,
13,3,1,59,2,79454,,1,,
77,5,1,37,2,79455,2,2,,
3,6,,18,1,79456,,1,,11
10,2,6,68,1,79457,7,1,,
8,5,,10,2,79458,,1,,5
15,2,1,30,1,79459,2,2,,
12,4,1,64,1,79460,8,1,,
77,3,1,76,2,79461,,1,,
6,5,4,25,1,79462,,1,,
15,2,1,33,1,79463,7,1,,
14,2,6,28,2,79464,4,2,,
,5,,18,1,79465,,1,,13
9,5,1,36,2,79466,4,1,,
14,3,5,26,1,79467,,1,,
2,3,5,52,1,79468,,1,,
15,2,1,80,1,79469,,1,,
2,7,,14,2,79470,3,2,,7
15,4,1,42,1,79471,,1,,
6,5,,5,1,79472,,1,,
5,3,5,27,2,79473,,1,,
5,3,2,50,2,79474,,1,,
6,4,,3,1,79475,,1,,
6,2,1,66,2,79476,,1,,
7,4,3,62,2,79477,,1,,
3,4,,4,2,79478,,1,,
15,3,5,21,2,79479,,1,,
15,4,1,38,2,79480,,1,,
12,2,1,72,1,79481,,1,,
7,1,4,55,2,79482,,1,,
1,3,,4,2,79483,,1,,
14,4,3,54,1,79484,,1,,
10,3,,3,1,79485,,1,,
6,5,1,72,2,79486,,1,,
5,4,1,42,2,79487,5,1,,
7,6,1,42,1,79488,6,2,,
5,6,,8,2,79489,,1,,2
1,1,5,34,1,79490,,1,,
15,3,1,34,2,79491,1,2,,
3,7,,13,1,79492,,1,,7
6,5,,16,2,79493,,1,,9
15,3,2,80,1,79494,,1,,
5,3,,4,1,79495,,1,,
77,4,1,54,1,79496,6,2,,
6,7,,6,2,79497,,1,,0
7,4,,4,2,79498,,1,,
8,5,1,57,2,79499,,1,,
6,5,,6,2,79500,,1,,0
14,1,5,63,2,79501,,1,,
14,4,,18,1,79502,,1,,13
14,5,1,68,2,79503,6,1,,
15,6,,14,1,79504,,1,,8
14,2,1,54,2,79505,,1,,
77,4,,12,1,79506,,1,,7
12,4,5,24,1,79507,,1,,
6,4,,13,1,79508,3,2,,7
7,6,,0,1,79509,,1,6,
5,6,,12,2,79510,,1,,6
7,4,,9,2,79511,2,2,,2
15,4,1,45,1,79512,,1,,
6,4,,0,2,79513,,1,9,
14,4,,7,2,79514,,1,,1
8,2,1,72,2,79515,,1,,
10,5,,17,1,79516,3,1,,11
6,7,5,20,2,79517,,1,,
7,5,,1,2,79518,,1,15,
1,1,5,23,1,79519,,1,,
15,5,,3,1,79520,,1,,
15,3,1,60,1,79521,,1,,
14,7,6,24,2,79522,2,2,,
10,2,3,40,2,79523,,1,,
8,3,,13,1,79524,,1,,7
6,4,1,64,1,79525,6,1,,
9,3,6,27,1,79526,,1,,
6,4,,15,2,79527,,1,,10
6,5,,1,2,79528,,1,20,
5,6,,8,1,79529,,1,,3
14,5,,13,2,79530,,1,,7
2,5,,10,1,79531,,1,,3
6,3,,9,1,79532,,1,,4
3,1,5,60,1,79533,,1,,
15,5,,6,1,79534,,1,,0
1,6,,6,1,79535,,1,,0
3,2,5,50,2,79536,,1,,
15,5,1,72,2,79537,,1,,
6,4,,3,1,79538,,1,,
1,3,,18,2,79539,,1,,13
14,3,,3,2,79540,,1,,
15,2,2,78,2,79541,8,1,,
15,4,,15,1,79542,,1,,9
6,3,,16,1,79543,,1,,9
8,1,3,52,2,79544,,1,,
4,6,5,33,2,79545,5,2,,
77,3,1,63,2,79546,,1,,
2,1,2,63,1,79547,,1,,
12,2,5,62,2,79548,,1,,
8,2,3,37,2,79549,,1,,
1,2,5,24,2,79550,,1,,
15,3,,1,2,79551,,1,22,
9,7,,5,2,79552,,1,,
9,2,1,70,2,79553,,1,,
3,7,3,48,2,79554,,1,,
77,6,,2,2,79555,,1,,
5,5,,13,1,79556,4,2,,8
5,2,1,73,2,79557,,1,,
15,6,,4,1,79558,,1,,
9,3,,17,2,79559,5,1,,11
15,4,1,37,2,79560,5,2,,
15,4,,16,2,79561,4,1,,10
15,5,,1,1,79562,,1,18,
6,5,1,49,1,79563,5,2,,
8,4,5,28,1,79564,,1,,
3,4,,18,2,79565,,1,,13
99,3,,18,2,79566,,1,,13
8,2,1,62,2,79567,,1,,
1,1,,19,2,79568,,1,,15
14,4,1,44,1,79569,6,1,,
1,5,5,30,2,79570,,1,,
15,1,5,39,2,79571,,1,,
15,4,,15,1,79572,,1,,9
9,2,1,29,1,79573,5,1,,
6,4,1,48,2,79574,6,1,,
3,2,1,47,2,79575,,1,,
15,2,1,53,1,79576,,1,,
4,1,2,80,2,79577,,1,,
6,7,,16,2,79578,,1,,10
14,2,1,71,2,79579,8,1,,
1,5,,0,2,79580,,1,7,
14,7,1,31,2,79581,,1,,
1,3,,5,2,79582,,1,,
4,5,,10,2,79583,,1,,4
5,5,,0,1,79584,,1,0,
6,4,5,32,1,79585,,1,,
6,2,1,65,1,79586,,1,,
3,6,,8,1,79587,,1,,1
7,5,,18,1,79588,,1,,13
5,3,5,24,2,79589,,1,,
7,4,5,20,2,79590,,1,,
6,4,1,23,2,79591,5,2,,
7,7,,4,2,79592,,1,,
,2,6,59,1,79593,,1,,
3,1,3,69,2,79594,,1,,
5,2,,0,1,79595,,1,7,
1,4,1,56,2,79596,,1,,
9,7,5,61,1,79597,,1,,
10,3,,14,2,79598,,1,,8
8,2,1,80,2,79599,,1,,
8,4,,0,1,79600,,1,9,
7,5,,6,1,79601,,1,,1
3,1,5,51,2,79602,,1,,
14,4,1,34,2,79603,,1,,
8,3,,2,1,79604,,1,,
13,6,4,22,2,79605,3,2,,
8,7,5,44,1,79606,3,2,,
8,2,1,52,1,79607,3,1,,
7,1,4,56,1,79608,,1,,
8,7,,11,2,79609,,1,,4
9,5,1,66,2,79610,,1,,
15,2,1,35,1,79611,,1,,
14,4,6,33,2,79612,,1,,
7,3,1,76,1,79613,8,1,,
77,3,,5,1,79614,,1,,
1,3,,17,1,79615,,1,,10
6,5,,2,2,79616,,1,,
5,3,,12,1,79617,,1,,4
1,3,1,41,2,79618,6,1,,
15,4,,14,1,79619,,1,,7
5,4,1,22,2,79620,,1,,
2,4,5,76,2,79621,,1,,
8,7,,5,1,79622,,1,,
5,2,2,80,2,79623,,1,,
15,4,,2,1,79624,,1,,
4,5,,16,2,79625,,1,,10
6,5,,16,1,79626,,1,,11
7,2,3,41,2,79627,,1,,
5,7,,4,1,79628,,1,,
7,2,1,70,1,79629,,1,,
10,2,1,59,2,79630,7,1,,
7,6,,9,1,79631,,1,,2
2,2,1,74,2,79632,7,2,,
2,1,5,25,1,79633,,1,,
,3,1,43,1,79634,4,1,,
15,5,,0,2,79635,,1,11,
15,6,,14,1,79636,,1,,7
7,3,3,78,1,79637,9,2,,
15,6,3,42,1,79638,,1,,
3,1,3,61,2,79639,,1,,
6,4,6,30,2,79640,77,2,,
6,3,5,31,1,79641,,1,,
77,4,,17,1,79642,,1,,12
5,5,,2,1,79643,,1,,
2,1,5,47,1,79644,,1,,
9,4,1,23,2,79645,,1,,
2,2,6,25,1,79646,,1,,
1,3,,12,2,79647,,1,,4
3,2,1,62,1,79648,,1,,
14,4,5,20,1,79649,,1,,
15,4,1,58,1,79650,,1,,
,6,1,42,1,79651,6,1,,
6,7,,2,1,79652,,1,,
3,3,,3,2,79653,,1,,
6,6,,14,2,79654,,1,,8
14,5,,16,1,79655,,1,,10
8,2,1,76,1,79656,,1,,
7,3,,6,2,79657,,1,,0
7,2,5,52,2,79658,8,1,,
15,4,,17,2,79659,,1,,11
2,6,6,36,1,79660,,1,,
15,7,1,52,1,79661,7,1,,
6,5,1,33,1,79662,,1,,
10,4,1,39,1,79663,4,1,,
14,5,3,40,1,79664,,1,,
5,1,3,80,2,79665,,1,,
9,4,,4,2,79666,,1,,
15,4,1,51,1,79667,5,2,,
6,5,5,48,2,79668,,1,,
5,7,6,32,2,79669,3,2,,
3,3,,3,2,79670,,1,,
10,1,5,31,1,79671,4,2,,
10,2,1,69,2,79672,,1,,
7,2,5,23,1,79673,,1,,
7,4,1,63,2,79674,1,2,,
9,3,1,47,2,79675,6,1,,
7,6,,6,2,79676,,1,,0
6,2,1,68,2,79677,,1,,
14,2,1,32,1,79678,1,2,,
7,7,,4,2,79679,,1,,
2,4,,0,1,79680,,1,6,
14,5,,4,2,79681,,1,,
8,4,5,49,1,79682,,1,,
4,6,2,50,2,79683,7,2,,
15,4,,9,2,79684,3,2,,3
6,5,1,41,2,79685,,1,,
99,3,,18,2,79686,,1,,13
3,3,,3,2,79687,,1,,
15,4,1,63,2,79688,,1,,
15,6,,16,1,79689,,1,,10
12,1,2,80,2,79690,,1,,
15,2,1,31,1,79691,,1,,
15,4,,10,1,79692,,1,,4
14,5,1,57,1,79693,,1,,
13,6,,0,1,79694,,1,5,
15,3,,16,1,79695,,1,,10
14,2,1,34,2,79696,1,2,,
15,4,1,33,2,79697,3,2,,
6,3,,9,2,79698,,1,,2
77,7,,8,1,79699,,1,,2
6,5,,13,2,79700,,1,,7
5,6,,18,1,79701,,1,,11
4,5,,5,1,79702,,1,,
14,4,,0,2,79703,,1,4,
15,5,,7,1,79704,,1,,1
6,1,5,67,1,79705,,1,,
15,4,,8,2,79706,,1,,3
15,4,6,31,2,79707,,1,,
1,2,,12,1,79708,,1,,5
9,2,1,72,1,79709,,1,,
7,4,,13,1,79710,,1,,7
77,4,,7,2,79711,,1,,1
4,2,1,55,1,79712,,1,,
3,6,,14,1,79713,,1,,7
8,1,5,52,2,79714,,1,,
2,1,2,55,1,79715,,1,,
4,5,,4,2,79716,,1,,
15,5,1,41,2,79717,,1,,
7,5,,8,1,79718,,1,,3
9,4,1,47,2,79719,,1,,
8,3,1,25,1,79720,,1,,
15,5,1,40,2,79721,7,1,,
5,7,,1,2,79722,,1,18,
6,6,,1,1,79723,,1,13,
6,6,,16,2,79724,,1,,9
9,4,3,38,2,79725,,1,,
15,7,,8,1,79726,,1,,2
4,7,,1,1,79727,,1,17,
6,5,,7,2,79728,,1,,1
5,1,1,74,2,79729,,1,,
6,3,,3,1,79730,,1,,
15,3,,9,2,79731,,1,,2
7,6,,1,2,79732,,1,17,
9,3,1,23,2,79733,6,2,,
15,3,1,50,2,79734,,1,,
6,6,,12,2,79735,,1,,6
2,2,,1,1,79736,,1,12,
99,2,,19,1,79737,,1,,12
14,4,,10,1,79738,,1,,3
9,4,5,26,2,79739,4,1,,
9,2,2,62,2,79740,,1,,
3,4,6,22,1,79741,4,1,,
3,3,,12,2,79742,,1,,6
5,3,,2,1,79743,,1,,
12,4,4,66,2,79744,8,1,,
15,3,,16,1,79745,,1,,10
1,3,,14,1,79746,3,1,,7
9,4,,1,1,79747,,1,17,
6,3,,13,2,79748,,1,,7
6,4,,0,1,79749,,1,4,
,5,1,56,2,79750,,1,,
15,4,5,51,2,79751,,1,,
6,4,,18,1,79752,,1,,15
5,6,,11,1,79753,,1,,6
8,6,,2,1,79754,,1,,
14,5,,14,2,79755,,1,,8
1,7,1,46,1,79756,1,2,,
15,5,1,40,2,79757,8,1,,
6,6,1,38,1,79758,,1,,
7,4,,2,2,79759,,1,,
15,3,6,35,2,79760,,1,,
12,6,1,49,2,79761,6,2,,
7,4,1,56,1,79762,7,1,,
15,2,1,59,1,79763,,1,,
77,2,1,69,2,79764,,1,,
15,3,,1,2,79765,,1,23,
4,5,,5,1,79766,,1,,
7,4,,10,2,79767,,1,,4
12,2,3,57,1,79768,,1,,
8,3,,6,1,79769,,1,,0
4,4,,9,1,79770,,1,,2
14,6,,14,2,79771,,1,,7
5,2,,11,1,79772,,1,,4
4,5,1,48,2,79773,,1,,
9,4,1,38,2,79774,,1,,
6,4,,1,1,79775,,1,19,
6,3,1,46,2,79776,6,2,,
13,3,5,25,1,79777,,1,,
9,4,1,62,2,79778,,1,,
4,2,3,52,1,79779,,1,,
8,3,,11,1,79780,,1,,4
15,4,,6,2,79781,,1,,0
5,3,5,30,1,79782,,1,,
77,4,,17,2,79783,2,2,,66
15,2,1,40,2,79784,,1,,
6,3,,11,1,79785,,1,,3
9,5,,12,1,79786,,1,,6
15,4,,10,1,79787,4,1,,3
12,2,1,45,1,79788,3,2,,
10,2,6,25,1,79789,,1,,
4,4,,2,2,79790,,1,,
15,5,,7,1,79791,,1,,2
10,6,,13,2,79792,,1,,6
15,5,1,52,1,79793,,1,,
7,1,5,29,1,79794,,1,,
8,2,1,66,2,79795,7,1,,
6,3,,0,2,79796,,1,0,
15,4,,5,1,79797,,1,,
2,2,6,26,2,79798,,1,,
15,3,1,33,1,79799,5,1,,
7,2,1,55,2,79800,,1,,
3,1,5,80,1,79801,,1,,
15,5,5,22,1,79802,4,1,,
4,3,,1,1,79803,,1,12,
15,3,5,20,2,79804,,1,,
6,2,1,51,2,79805,7,1,,
12,7,,19,2,79806,,1,,15
14,4,,17,1,79807,,1,,13
3,5,5,33,2,79808,,1,,
9,1,4,38,1,79809,5,1,,
15,3,2,75,1,79810,9,2,,
15,4,,8,1,79811,,1,,2
7,7,1,65,1,79812,,1,,
4,2,1,46,2,79813,,1,,
2,1,2,75,1,79814,,1,,
15,5,1,49,1,79815,,1,,
6,2,1,78,1,79816,,1,,
9,5,,4,1,79817,,1,,
14,4,,10,1,79818,,1,,4
14,2,1,80,2,79819,,1,,
3,7,,18,2,79820,,1,,11
5,4,4,55,1,79821,6,1,,
7,5,,15,2,79822,,1,,9
14,2,1,47,1,79823,8,1,,
9,3,5,41,1,79824,,1,,
7,1,3,70,1,79825,,1,,
77,7,,7,2,79826,,1,,1
6,3,,4,2,79827,,1,,
14,4,,10,1,79828,,1,,4
5,3,5,47,1,79829,,1,,
6,5,,9,1,79830,,1,,3
7,7,1,44,1,79831,,1,,
5,2,5,57,1,79832,,1,,
15,7,1,54,1,79833,7,1,,
7,5,3,40,2,79834,,1,,
3,3,3,37,1,79835,,1,,
15,5,,18,1,79836,,1,,13
15,3,1,39,2,79837,3,2,,
2,1,2,60,2,79838,,1,,
9,4,,2,2,79839,,1,,
5,2,2,80,2,79840,,1,,
15,3,1,70,1,79841,,1,,
5,5,,2,1,79842,,1,,
8,1,3,49,2,79843,,1,,
,3,5,43,2,79844,,1,,
9,3,1,45,2,79845,,1,,
15,3,1,39,1,79846,5,1,,
14,4,1,43,2,79847,,1,,
15,2,5,26,1,79848,,1,,
10,2,1,75,2,79849,,1,,
15,7,6,39,2,79850,,1,,
15,5,,5,2,79851,,1,,
77,4,,10,1,79852,,1,,4
14,2,1,65,1,79853,,1,,
8,2,77,45,1,79854,,1,,
12,6,,10,2,79855,,1,,4
14,6,,8,1,79856,,1,,1
2,4,5,41,2,79857,5,1,,
7,5,,4,2,79858,,1,,
7,5,1,52,2,79859,,1,,
10,2,,17,1,79860,,1,,11
1,3,,6,2,79861,,1,,0
6,3,,17,1,79862,,1,,12
12,4,6,45,1,79863,77,2,,
2,1,3,59,2,79864,,1,,
15,4,,4,2,79865,,1,,
13,3,,6,2,79866,,1,,1
3,3,,0,2,79867,,1,9,
14,5,1,30,1,79868,,1,,
10,5,,7,1,79869,,1,,1
15,5,1,39,2,79870,5,2,,
,4,1,45,1,79871,,1,,
14,2,1,54,1,79872,,1,,
8,6,6,42,2,79873,6,2,,
14,7,,2,2,79874,,1,,
8,3,,6,2,79875,,1,,0
99,6,,9,2,79876,,1,,4
5,7,5,31,2,79877,,1,,
9,3,3,77,2,79878,,1,,
4,6,,15,2,79879,,1,,10
7,3,1,64,2,79880,2,2,,
10,2,1,62,2,79881,,1,,
8,6,,10,1,79882,,1,,4
9,4,1,35,2,79883,,1,,
4,1,2,62,2,79884,,1,,
3,1,2,69,1,79885,,1,,
9,4,1,43,2,79886,6,1,,
2,1,2,69,1,79887,6,2,,
15,1,5,30,1,79888,3,2,,
14,7,3,76,2,79889,,1,,
15,4,1,41,1,79890,,1,,
5,1,3,62,1,79891,,1,,
14,5,,11,2,79892,,1,,5
10,3,,1,1,79893,,1,23,
15,4,1,58,1,79894,,1,,
3,2,,19,1,79895,,1,,11
14,7,5,22,1,79896,,1,,
12,7,1,45,1,79897,5,1,,
8,7,3,29,1,79898,6,1,,
14,5,1,37,1,79899,6,1,,
,6,2,63,2,79900,7,1,,
15,3,5,23,1,79901,,1,,
15,4,5,30,2,79902,,1,,
14,3,,6,2,79903,,1,,0
4,3,2,77,2,79904,,1,,
14,6,,5,1,79905,,1,,
6,3,1,50,2,79906,,1,,
10,6,,0,2,79907,,1,0,
6,7,,19,1,79908,,1,,12
12,4,,0,2,79909,,1,5,
6,2,,14,1,79910,,1,,8
7,3,,16,2,79911,,1,,10
5,2,1,20,2,79912,,1,,
6,1,5,63,1,79913,,1,,
12,6,,16,2,79914,99,2,,10
8,2,1,64,1,79915,,1,,
14,2,3,55,2,79916,6,1,,
6,4,1,66,2,79917,,1,,
1,2,1,70,1,79918,,1,,
4,1,3,62,2,79919,6,1,,
4,3,3,59,1,79920,7,1,,
14,5,1,43,2,79921,6,1,,
7,3,,10,2,79922,,1,,4
10,3,1,50,1,79923,,1,,
6,2,1,59,1,79924,9,2,,
9,1,3,49,1,79925,,1,,
7,2,6,28,2,79926,3,1,,
5,6,5,37,2,79927,,1,,
15,4,1,67,2,79928,,1,,
4,5,3,60,2,79929,,1,,
77,7,,13,2,79930,,1,,7
5,7,,2,2,79931,,1,,
8,6,6,22,1,79932,,1,,
,6,1,72,2,79933,8,1,,
6,2,5,44,2,79934,,1,,
6,4,,4,1,79935,,1,,
7,2,4,55,1,79936,,1,,
4,1,2,80,2,79937,,1,,
9,2,5,31,1,79938,,1,,
15,4,1,47,2,79939,,1,,
4,4,1,26,2,79940,3,2,,
6,2,,14,2,79941,,1,,7
5,5,1,54,1,79942,,1,,
99,3,,17,2,79943,,1,,13
3,2,1,58,2,79944,,1,,
13,4,,0,2,79945,,1,7,
15,4,1,43,2,79946,5,1,,
15,4,,2,2,79947,,1,,
15,4,,6,2,79948,,1,,0
14,5,1,72,1,79949,6,1,,
10,6,1,37,2,79950,2,2,,
7,2,1,72,2,79951,,1,,
5,2,1,55,1,79952,,1,,
5,6,,19,1,79953,,1,,15
10,1,2,80,1,79954,,1,,
15,2,1,37,1,79955,3,2,,
1,4,5,49,1,79956,,1,,
9,1,3,52,2,79957,,1,,
15,2,1,70,2,79958,,1,,
13,2,,19,2,79959,,1,,10
10,3,5,26,2,79960,,1,,
15,4,,6,2,79961,,1,,1
12,3,6,24,1,79962,,1,,
14,3,5,25,1,79963,,1,,
5,6,,10,2,79964,,1,,5
15,4,1,50,2,79965,,1,,
14,3,,0,1,79966,,1,8,
5,2,3,52,2,79967,,1,,
8,7,,8,2,79968,,1,,2
10,6,6,52,2,79969,,1,,
3,1,3,71,1,79970,,1,,
15,4,,4,2,79971,,1,,
7,7,5,34,2,79972,7,2,,
12,4,,17,2,79973,3,2,,11
6,3,1,55,2,79974,,1,,
9,5,,1,1,79975,,1,20,
15,4,,1,1,79976,,1,22,
14,1,3,74,1,79977,,1,,
7,1,3,37,2,79978,,1,,
6,2,2,80,1,79979,,1,,
5,3,4,47,1,79980,,1,,
7,5,,1,1,79981,,1,23,
7,1,6,45,1,79982,,1,,
6,4,,0,2,79983,,1,5,
5,7,,4,2,79984,,1,,
15,2,3,36,1,79985,,1,,
7,3,,2,1,79986,,1,,
2,2,3,66,2,79987,6,1,,
2,1,3,57,1,79988,,1,,
9,2,1,42,2,79989,,1,,
5,7,,5,1,79990,,1,,
15,4,,10,1,79991,,1,,4
10,3,1,33,1,79992,,1,,
5,6,,15,2,79993,,1,,8
5,7,,19,1,79994,77,2,,12
15,4,,15,2,79995,,1,,8
15,4,5,22,1,79996,,1,,
6,7,,11,2,79997,,1,,6
7,6,1,43,2,79998,7,1,,
7,5,1,49,2,79999,3,2,,
2,3,5,26,2,80000,,1,,
9,4,,17,2,80001,,1,,13
8,5,1,55,1,80002,,1,,
8,4,,9,2,80003,,1,,3
7,5,,17,1,80004,,1,,11
4,4,5,40,2,80005,,1,,
9,3,3,47,1,80006,6,2,,
2,1,1,73,1,80007,,1,,
77,1,2,67,2,80008,77,1,,
10,6,1,42,2,80009,,1,,
15,6,1,39,1,80010,,1,,
12,5,,2,2,80011,,1,,
4,6,,1,1,80012,,1,19,
10,2,1,62,2,80013,,1,,
15,4,1,80,1,80014,,1,,
15,3,1,48,1,80015,,1,,
5,6,6,40,1,80016,4,2,,
5,6,1,28,1,80017,,1,,
13,5,,10,1,80018,,1,,4
5,7,3,44,1,80019,,1,,
8,4,5,31,2,80020,,1,,
77,5,,16,2,80021,,1,,10
5,4,5,21,1,80022,,1,,
8,2,1,80,2,80023,,1,,
7,3,1,48,2,80024,8,2,,
5,3,1,25,2,80025,2,2,,
10,3,1,55,2,80026,,1,,
